time_period,time_identifier,geographic_level,country_code,country_name,version,old_la_code,new_la_code,la_name,school_name,school_urn,school_laestab,disadvantage_status,exam_cohort,end1618_student_count,aps_per_entry,aps_per_entry_grade,aps_per_entry_student_count,retained_percent,retained_assessed_percent,retained_student_count,retained_2nd_year_percent,retained_2nd_year_student_count,value_added,value_added_upper_ci,value_added_lower_ci,progress_banding,best_three_alevels_aps,best_three_alevels_grade,best_three_alevels_student_count,aab_percent,aab_student_count,level_3_maths_percent,level_3_maths_student_count,vocational_percent,vocational_student_count,maths_progress,maths_progress_entries_percent,maths_progress_inscope_count,english_progress,english_progress_entries_percent,english_progress_inscope_count
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,A level,13,31.01,C,11,84.6,z,13,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,A level,11,41.32,B,9,100.0,z,11,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Academic,8,31.24,C,7,87.5,z,8,z,z,-0.19,0.28,-0.66,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Academic,14,35.24,B-,14,100.0,z,14,z,z,0.34,0.67,0.02,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Academic,13,30.99,C,11,84.6,z,13,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Academic,11,41.32,B,9,100.0,z,11,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Applied general,8,c,c,c,z,z,z,z,z,c,c,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Applied general,14,c,c,c,z,z,z,z,z,c,c,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Applied general,13,c,c,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Applied general,11,c,c,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Tech level,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Tech level,14,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Tech level,13,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Tech level,11,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Technical certificate,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Technical certificate,14,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Technical certificate,13,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Disadvantaged,Technical certificate,11,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,A level,115,34.43,C+,107,97.4,z,115,z,z,0.05,0.17,-0.06,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,A level,128,35.28,B-,124,100.0,z,124,z,z,0.03,0.13,-0.08,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,A level,116,35.67,B-,104,94.7,z,114,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,A level,115,40.71,B,114,100.0,z,115,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Academic,115,34.71,C+,108,97.4,z,115,z,z,0.07,0.18,-0.05,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Academic,128,35.60,B-,124,100.0,z,124,z,z,0.04,0.15,-0.06,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Academic,116,35.78,B-,104,94.7,z,114,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Academic,115,40.71,B,114,100.0,z,115,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Applied general,115,c,c,c,z,z,z,z,z,c,c,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Applied general,128,c,c,c,z,z,z,z,z,c,c,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Applied general,116,c,c,c,c,z,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Applied general,115,c,c,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Tech level,115,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Tech level,128,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Tech level,116,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Tech level,115,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Technical certificate,115,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Technical certificate,128,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Technical certificate,116,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Not disadvantaged,Technical certificate,115,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,A level,124,34.19,C+,115,96.8,92.7,124,z,z,0.03,0.14,-0.08,Average,34.32,C+,115,15.7,115,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,A level,142,35.30,B-,138,100.0,z,138,z,z,0.06,0.17,-0.04,Average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,A level,129,35.22,B-,115,93.7,z,127,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,A level,126,40.75,B,123,100.0,z,126,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Academic,124,34.50,C+,116,96.8,92.7,124,z,z,0.05,0.16,-0.06,Average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Academic,142,35.57,B-,138,100.0,z,138,z,z,0.08,0.18,-0.02,Average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Academic,129,35.32,B-,115,93.7,z,127,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Academic,126,40.75,B,123,100.0,z,126,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Applied general,124,34.86,Dist,33,z,z,z,z,z,0.59,1.01,0.18,Above average,z,z,z,z,z,z,z,97.1,34,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Applied general,142,37.20,Dist+,46,z,z,z,z,z,0.23,0.56,-0.09,Average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Applied general,129,39.79,Dist+,40,c,z,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Applied general,126,50,Dist*,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,E/M measures,124,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,53.4,118,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,E/M measures,142,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,E/M measures,129,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,E/M measures,126,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Tech level,124,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,1,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Tech level,142,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Tech level,129,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Tech level,126,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Technical certificate,124,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Technical certificate,142,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Technical certificate,129,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,925,E10000019,Lincolnshire,Spalding Grammar School,139304,9254603,Total,Technical certificate,126,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,A level,8,42.16,B+,8,87.5,z,8,z,z,0.66,1.12,0.21,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,A level,7,46.44,A-,7,100.0,z,7,z,z,0.59,1.06,0.12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,A level,c,c,c,c,c,z,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,A level,6,29.44,C,6,100.0,z,6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Academic,8,42.16,B+,8,87.5,z,8,z,z,0.66,1.12,0.21,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Academic,7,46.49,A-,7,100.0,z,7,z,z,0.58,1.05,0.12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Academic,c,c,c,c,c,z,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Academic,6,29.44,C,6,100.0,z,6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Applied general,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Applied general,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Applied general,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Applied general,6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Tech level,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Tech level,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Tech level,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Tech level,6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Technical certificate,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Technical certificate,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Technical certificate,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Disadvantaged,Technical certificate,6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,A level,151,42.70,B+,150,99.3,z,151,z,z,0.22,0.31,0.12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,A level,148,45.90,A-,146,100.0,z,148,z,z,0.22,0.32,0.12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,A level,c,c,c,c,c,z,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,A level,154,47.7,A-,154,100.0,z,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Academic,151,42.76,B+,150,99.3,z,151,z,z,0.22,0.31,0.12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Academic,148,45.90,A-,146,100.0,z,148,z,z,0.21,0.31,0.12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Academic,c,c,c,c,c,z,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Academic,154,47.72,A-,154,100.0,z,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Applied general,151,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Applied general,148,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Applied general,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Applied general,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Tech level,151,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Tech level,148,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Tech level,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Tech level,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Technical certificate,151,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Technical certificate,148,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Technical certificate,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Not disadvantaged,Technical certificate,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,A level,159,42.67,B+,158,98.7,98.7,159,z,z,0.24,0.33,0.15,Above average,42.78,B+,158,31.0,158,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,A level,157,45.99,A-,155,100.0,z,157,z,z,0.24,0.33,0.14,Above average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,A level,157,43.20,B+,154,98.7,z,157,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,A level,160,47.06,A-,160,100.0,z,160,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Academic,159,42.73,B+,158,98.7,98.7,159,z,z,0.24,0.33,0.15,Above average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Academic,157,45.99,A-,155,100.0,z,157,z,z,0.23,0.33,0.14,Above average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Academic,157,43.17,B+,154,98.7,z,157,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Academic,160,47.09,A-,160,100.0,z,160,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Applied general,159,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,1,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Applied general,157,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Applied general,157,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
